edge,presence_count,top20_count,group,n_instances,presence_frequency,overall_top20_frequency,conditional_top20_frequency
lh_fusiform -- lh_supramarginal,13,2.0,CTRL,375,0.034666666666666665,0.005333333333333333,0.15384615384615385
lh_fusiform -- lh_temporalpole,8,2.0,CTRL,375,0.021333333333333333,0.005333333333333333,0.25
lh_fusiform -- lh_transversetemporal,5,2.0,CTRL,375,0.013333333333333334,0.005333333333333333,0.4
lh_fusiform -- rh_bankssts,15,2.0,CTRL,375,0.04,0.005333333333333333,0.13333333333333333
lh_fusiform -- rh_caudalanteriorcingulate,14,1.0,CTRL,375,0.037333333333333336,0.0026666666666666666,0.07142857142857142
lh_fusiform -- rh_caudalmiddlefrontal,18,3.0,CTRL,375,0.048,0.008,0.16666666666666666
lh_fusiform -- rh_cuneus,3,1.0,CTRL,375,0.008,0.0026666666666666666,0.3333333333333333
lh_fusiform -- rh_entorhinal,2,0.0,CTRL,375,0.005333333333333333,0.0,0.0
lh_fusiform -- rh_frontalpole,11,1.0,CTRL,375,0.029333333333333333,0.0026666666666666666,0.09090909090909091
lh_fusiform -- rh_fusiform,71,28.0,CTRL,375,0.18933333333333333,0.07466666666666667,0.39436619718309857
lh_fusiform -- rh_inferiorparietal,8,0.0,CTRL,375,0.021333333333333333,0.0,0.0
lh_fusiform -- rh_inferiortemporal,9,0.0,CTRL,375,0.024,0.0,0.0
lh_fusiform -- rh_insula,4,0.0,CTRL,375,0.010666666666666666,0.0,0.0
lh_fusiform -- rh_isthmuscingulate,28,3.0,CTRL,375,0.07466666666666667,0.008,0.10714285714285714
lh_fusiform -- rh_lateraloccipital,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_fusiform -- rh_lateralorbitofrontal,25,4.0,CTRL,375,0.06666666666666667,0.010666666666666666,0.16
lh_fusiform -- rh_lingual,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_fusiform -- rh_medialorbitofrontal,20,5.0,CTRL,375,0.05333333333333334,0.013333333333333334,0.25
lh_fusiform -- rh_middletemporal,15,1.0,CTRL,375,0.04,0.0026666666666666666,0.06666666666666667
lh_fusiform -- rh_paracentral,23,1.0,CTRL,375,0.06133333333333333,0.0026666666666666666,0.043478260869565216
lh_fusiform -- rh_parahippocampal,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_fusiform -- rh_parsopercularis,2,0.0,CTRL,375,0.005333333333333333,0.0,0.0
lh_fusiform -- rh_parsorbitalis,17,3.0,CTRL,375,0.04533333333333334,0.008,0.17647058823529413
lh_fusiform -- rh_parstriangularis,16,5.0,CTRL,375,0.042666666666666665,0.013333333333333334,0.3125
lh_fusiform -- rh_pericalcarine,20,3.0,CTRL,375,0.05333333333333334,0.008,0.15
lh_fusiform -- rh_postcentral,5,0.0,CTRL,375,0.013333333333333334,0.0,0.0
lh_fusiform -- rh_posteriorcingulate,14,2.0,CTRL,375,0.037333333333333336,0.005333333333333333,0.14285714285714285
lh_fusiform -- rh_precentral,2,0.0,CTRL,375,0.005333333333333333,0.0,0.0
lh_fusiform -- rh_precuneus,4,1.0,CTRL,375,0.010666666666666666,0.0026666666666666666,0.25
lh_fusiform -- rh_rostralanteriorcingulate,6,1.0,CTRL,375,0.016,0.0026666666666666666,0.16666666666666666
lh_fusiform -- rh_rostralmiddlefrontal,3,0.0,CTRL,375,0.008,0.0,0.0
lh_fusiform -- rh_superiorfrontal,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_fusiform -- rh_superiorparietal,5,0.0,CTRL,375,0.013333333333333334,0.0,0.0
lh_fusiform -- rh_superiortemporal,10,0.0,CTRL,375,0.02666666666666667,0.0,0.0
lh_fusiform -- rh_supramarginal,16,4.0,CTRL,375,0.042666666666666665,0.010666666666666666,0.25
lh_fusiform -- rh_temporalpole,10,2.0,CTRL,375,0.02666666666666667,0.005333333333333333,0.2
lh_fusiform -- rh_transversetemporal,11,4.0,CTRL,375,0.029333333333333333,0.010666666666666666,0.36363636363636365
lh_inferiorparietal -- lh_inferiortemporal,27,0.0,CTRL,375,0.072,0.0,0.0
lh_inferiorparietal -- lh_insula,16,0.0,CTRL,375,0.042666666666666665,0.0,0.0
lh_inferiorparietal -- lh_isthmuscingulate,8,0.0,CTRL,375,0.021333333333333333,0.0,0.0
lh_inferiorparietal -- lh_lateraloccipital,195,10.0,CTRL,375,0.52,0.02666666666666667,0.05128205128205128
lh_inferiorparietal -- lh_lateralorbitofrontal,40,3.0,CTRL,375,0.10666666666666667,0.008,0.075
lh_inferiorparietal -- lh_lingual,46,2.0,CTRL,375,0.12266666666666666,0.005333333333333333,0.043478260869565216
lh_inferiorparietal -- lh_medialorbitofrontal,12,1.0,CTRL,375,0.032,0.0026666666666666666,0.08333333333333333
lh_inferiorparietal -- lh_middletemporal,3,0.0,CTRL,375,0.008,0.0,0.0
lh_inferiorparietal -- lh_paracentral,60,0.0,CTRL,375,0.16,0.0,0.0
lh_inferiorparietal -- lh_parahippocampal,98,11.0,CTRL,375,0.2613333333333333,0.029333333333333333,0.11224489795918367
lh_inferiorparietal -- lh_parsopercularis,82,5.0,CTRL,375,0.21866666666666668,0.013333333333333334,0.06097560975609756
lh_inferiorparietal -- lh_parsorbitalis,3,1.0,CTRL,375,0.008,0.0026666666666666666,0.3333333333333333
lh_inferiorparietal -- lh_parstriangularis,66,2.0,CTRL,375,0.176,0.005333333333333333,0.030303030303030304
lh_inferiorparietal -- lh_postcentral,278,10.0,CTRL,375,0.7413333333333333,0.02666666666666667,0.03597122302158273
lh_inferiorparietal -- lh_posteriorcingulate,4,0.0,CTRL,375,0.010666666666666666,0.0,0.0
lh_inferiorparietal -- lh_precentral,101,8.0,CTRL,375,0.2693333333333333,0.021333333333333333,0.07920792079207921
lh_inferiorparietal -- lh_precuneus,53,5.0,CTRL,375,0.14133333333333334,0.013333333333333334,0.09433962264150944
lh_inferiorparietal -- lh_rostralanteriorcingulate,72,4.0,CTRL,375,0.192,0.010666666666666666,0.05555555555555555
lh_inferiorparietal -- lh_rostralmiddlefrontal,260,14.0,CTRL,375,0.6933333333333334,0.037333333333333336,0.05384615384615385
lh_inferiorparietal -- lh_superiorfrontal,55,0.0,CTRL,375,0.14666666666666667,0.0,0.0
lh_inferiorparietal -- lh_superiorparietal,282,9.0,CTRL,375,0.752,0.024,0.031914893617021274
lh_inferiorparietal -- lh_superiortemporal,10,0.0,CTRL,375,0.02666666666666667,0.0,0.0
lh_inferiorparietal -- lh_supramarginal,158,8.0,CTRL,375,0.42133333333333334,0.021333333333333333,0.05063291139240506
lh_inferiorparietal -- lh_temporalpole,4,1.0,CTRL,375,0.010666666666666666,0.0026666666666666666,0.25
lh_inferiorparietal -- rh_bankssts,14,0.0,CTRL,375,0.037333333333333336,0.0,0.0
lh_inferiorparietal -- rh_caudalanteriorcingulate,9,0.0,CTRL,375,0.024,0.0,0.0
lh_inferiorparietal -- rh_caudalmiddlefrontal,17,0.0,CTRL,375,0.04533333333333334,0.0,0.0
lh_inferiorparietal -- rh_cuneus,36,1.0,CTRL,375,0.096,0.0026666666666666666,0.027777777777777776
lh_inferiorparietal -- rh_entorhinal,43,1.0,CTRL,375,0.11466666666666667,0.0026666666666666666,0.023255813953488372
lh_inferiorparietal -- rh_fusiform,3,0.0,CTRL,375,0.008,0.0,0.0
lh_inferiorparietal -- rh_inferiorparietal,271,14.0,CTRL,375,0.7226666666666667,0.037333333333333336,0.05166051660516605
lh_inferiorparietal -- rh_inferiortemporal,3,1.0,CTRL,375,0.008,0.0026666666666666666,0.3333333333333333
lh_inferiorparietal -- rh_insula,17,0.0,CTRL,375,0.04533333333333334,0.0,0.0
lh_inferiorparietal -- rh_isthmuscingulate,6,0.0,CTRL,375,0.016,0.0,0.0
lh_inferiorparietal -- rh_lateraloccipital,202,12.0,CTRL,375,0.5386666666666666,0.032,0.0594059405940594
lh_inferiorparietal -- rh_lateralorbitofrontal,28,1.0,CTRL,375,0.07466666666666667,0.0026666666666666666,0.03571428571428571
lh_inferiorparietal -- rh_lingual,81,5.0,CTRL,375,0.216,0.013333333333333334,0.06172839506172839
lh_inferiorparietal -- rh_medialorbitofrontal,68,4.0,CTRL,375,0.18133333333333335,0.010666666666666666,0.058823529411764705
lh_inferiorparietal -- rh_middletemporal,1,1.0,CTRL,375,0.0026666666666666666,0.0026666666666666666,1.0
lh_inferiorparietal -- rh_paracentral,49,1.0,CTRL,375,0.13066666666666665,0.0026666666666666666,0.02040816326530612
lh_inferiorparietal -- rh_parahippocampal,129,2.0,CTRL,375,0.344,0.005333333333333333,0.015503875968992248
lh_inferiorparietal -- rh_parsopercularis,74,4.0,CTRL,375,0.19733333333333333,0.010666666666666666,0.05405405405405406
lh_inferiorparietal -- rh_parsorbitalis,3,0.0,CTRL,375,0.008,0.0,0.0
lh_inferiorparietal -- rh_parstriangularis,49,1.0,CTRL,375,0.13066666666666665,0.0026666666666666666,0.02040816326530612
lh_inferiorparietal -- rh_postcentral,254,14.0,CTRL,375,0.6773333333333333,0.037333333333333336,0.05511811023622047
lh_inferiorparietal -- rh_posteriorcingulate,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_inferiorparietal -- rh_precentral,84,2.0,CTRL,375,0.224,0.005333333333333333,0.023809523809523808
lh_inferiorparietal -- rh_precuneus,79,6.0,CTRL,375,0.21066666666666667,0.016,0.0759493670886076
lh_inferiorparietal -- rh_rostralanteriorcingulate,68,2.0,CTRL,375,0.18133333333333335,0.005333333333333333,0.029411764705882353
lh_inferiorparietal -- rh_rostralmiddlefrontal,257,9.0,CTRL,375,0.6853333333333333,0.024,0.03501945525291829
lh_inferiorparietal -- rh_superiorfrontal,64,4.0,CTRL,375,0.17066666666666666,0.010666666666666666,0.0625
lh_inferiorparietal -- rh_superiorparietal,285,16.0,CTRL,375,0.76,0.042666666666666665,0.056140350877192984
lh_inferiorparietal -- rh_superiortemporal,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_inferiorparietal -- rh_supramarginal,157,7.0,CTRL,375,0.4186666666666667,0.018666666666666668,0.044585987261146494
lh_inferiorparietal -- rh_temporalpole,2,0.0,CTRL,375,0.005333333333333333,0.0,0.0
lh_inferiortemporal -- lh_insula,99,6.0,CTRL,375,0.264,0.016,0.06060606060606061
lh_inferiortemporal -- lh_isthmuscingulate,88,1.0,CTRL,375,0.23466666666666666,0.0026666666666666666,0.011363636363636364
lh_inferiortemporal -- lh_lateraloccipital,26,3.0,CTRL,375,0.06933333333333333,0.008,0.11538461538461539
lh_inferiortemporal -- lh_lateralorbitofrontal,17,0.0,CTRL,375,0.04533333333333334,0.0,0.0
lh_inferiortemporal -- lh_lingual,8,1.0,CTRL,375,0.021333333333333333,0.0026666666666666666,0.125
lh_inferiortemporal -- lh_medialorbitofrontal,9,0.0,CTRL,375,0.024,0.0,0.0
lh_inferiortemporal -- lh_middletemporal,117,3.0,CTRL,375,0.312,0.008,0.02564102564102564
lh_inferiortemporal -- lh_paracentral,82,4.0,CTRL,375,0.21866666666666668,0.010666666666666666,0.04878048780487805
lh_inferiortemporal -- lh_parahippocampal,33,4.0,CTRL,375,0.088,0.010666666666666666,0.12121212121212122
lh_inferiortemporal -- lh_parsopercularis,24,2.0,CTRL,375,0.064,0.005333333333333333,0.08333333333333333
lh_inferiortemporal -- lh_parsorbitalis,8,0.0,CTRL,375,0.021333333333333333,0.0,0.0
lh_inferiortemporal -- lh_parstriangularis,87,6.0,CTRL,375,0.232,0.016,0.06896551724137931
lh_inferiortemporal -- lh_pericalcarine,22,2.0,CTRL,375,0.058666666666666666,0.005333333333333333,0.09090909090909091
lh_inferiortemporal -- lh_postcentral,16,0.0,CTRL,375,0.042666666666666665,0.0,0.0
lh_inferiortemporal -- lh_posteriorcingulate,128,6.0,CTRL,375,0.3413333333333333,0.016,0.046875
lh_inferiortemporal -- lh_precentral,55,7.0,CTRL,375,0.14666666666666667,0.018666666666666668,0.12727272727272726
lh_inferiortemporal -- lh_precuneus,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_inferiortemporal -- lh_rostralanteriorcingulate,44,5.0,CTRL,375,0.11733333333333333,0.013333333333333334,0.11363636363636363
lh_inferiortemporal -- lh_rostralmiddlefrontal,32,1.0,CTRL,375,0.08533333333333333,0.0026666666666666666,0.03125
lh_inferiortemporal -- lh_superiorfrontal,96,8.0,CTRL,375,0.256,0.021333333333333333,0.08333333333333333
lh_inferiortemporal -- lh_superiorparietal,22,1.0,CTRL,375,0.058666666666666666,0.0026666666666666666,0.045454545454545456
lh_inferiortemporal -- lh_superiortemporal,151,6.0,CTRL,375,0.4026666666666667,0.016,0.039735099337748346
lh_inferiortemporal -- lh_supramarginal,68,4.0,CTRL,375,0.18133333333333335,0.010666666666666666,0.058823529411764705
lh_inferiortemporal -- lh_temporalpole,4,0.0,CTRL,375,0.010666666666666666,0.0,0.0
lh_inferiortemporal -- lh_transversetemporal,20,2.0,CTRL,375,0.05333333333333334,0.005333333333333333,0.1
lh_inferiortemporal -- rh_bankssts,141,10.0,CTRL,375,0.376,0.02666666666666667,0.07092198581560284
lh_inferiortemporal -- rh_caudalanteriorcingulate,110,6.0,CTRL,375,0.29333333333333333,0.016,0.05454545454545454
lh_inferiortemporal -- rh_caudalmiddlefrontal,93,2.0,CTRL,375,0.248,0.005333333333333333,0.021505376344086023
lh_inferiortemporal -- rh_cuneus,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_inferiortemporal -- rh_entorhinal,2,1.0,CTRL,375,0.005333333333333333,0.0026666666666666666,0.5
lh_inferiortemporal -- rh_frontalpole,13,0.0,CTRL,375,0.034666666666666665,0.0,0.0
lh_inferiortemporal -- rh_fusiform,9,1.0,CTRL,375,0.024,0.0026666666666666666,0.1111111111111111
lh_inferiortemporal -- rh_inferiorparietal,34,1.0,CTRL,375,0.09066666666666667,0.0026666666666666666,0.029411764705882353
lh_inferiortemporal -- rh_inferiortemporal,137,5.0,CTRL,375,0.36533333333333334,0.013333333333333334,0.0364963503649635
lh_inferiortemporal -- rh_insula,84,3.0,CTRL,375,0.224,0.008,0.03571428571428571
lh_inferiortemporal -- rh_isthmuscingulate,77,2.0,CTRL,375,0.20533333333333334,0.005333333333333333,0.025974025974025976
lh_inferiortemporal -- rh_lateraloccipital,26,1.0,CTRL,375,0.06933333333333333,0.0026666666666666666,0.038461538461538464
lh_inferiortemporal -- rh_lateralorbitofrontal,20,0.0,CTRL,375,0.05333333333333334,0.0,0.0
lh_inferiortemporal -- rh_lingual,4,0.0,CTRL,375,0.010666666666666666,0.0,0.0
lh_inferiortemporal -- rh_medialorbitofrontal,32,1.0,CTRL,375,0.08533333333333333,0.0026666666666666666,0.03125
lh_inferiortemporal -- rh_middletemporal,130,6.0,CTRL,375,0.3466666666666667,0.016,0.046153846153846156
lh_inferiortemporal -- rh_paracentral,99,4.0,CTRL,375,0.264,0.010666666666666666,0.04040404040404041
lh_inferiortemporal -- rh_parahippocampal,55,4.0,CTRL,375,0.14666666666666667,0.010666666666666666,0.07272727272727272
lh_inferiortemporal -- rh_parsopercularis,56,4.0,CTRL,375,0.14933333333333335,0.010666666666666666,0.07142857142857142
lh_inferiortemporal -- rh_parsorbitalis,10,0.0,CTRL,375,0.02666666666666667,0.0,0.0
lh_inferiortemporal -- rh_parstriangularis,47,6.0,CTRL,375,0.12533333333333332,0.016,0.1276595744680851
lh_inferiortemporal -- rh_pericalcarine,22,1.0,CTRL,375,0.058666666666666666,0.0026666666666666666,0.045454545454545456
lh_inferiortemporal -- rh_postcentral,8,0.0,CTRL,375,0.021333333333333333,0.0,0.0
lh_inferiortemporal -- rh_posteriorcingulate,142,10.0,CTRL,375,0.37866666666666665,0.02666666666666667,0.07042253521126761
lh_inferiortemporal -- rh_precentral,29,2.0,CTRL,375,0.07733333333333334,0.005333333333333333,0.06896551724137931
lh_inferiortemporal -- rh_precuneus,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_inferiortemporal -- rh_rostralanteriorcingulate,49,5.0,CTRL,375,0.13066666666666665,0.013333333333333334,0.10204081632653061
lh_inferiortemporal -- rh_rostralmiddlefrontal,32,1.0,CTRL,375,0.08533333333333333,0.0026666666666666666,0.03125
lh_inferiortemporal -- rh_superiorfrontal,93,4.0,CTRL,375,0.248,0.010666666666666666,0.043010752688172046
lh_inferiortemporal -- rh_superiorparietal,23,2.0,CTRL,375,0.06133333333333333,0.005333333333333333,0.08695652173913043
lh_inferiortemporal -- rh_superiortemporal,113,3.0,CTRL,375,0.30133333333333334,0.008,0.02654867256637168
lh_inferiortemporal -- rh_supramarginal,40,1.0,CTRL,375,0.10666666666666667,0.0026666666666666666,0.025
lh_inferiortemporal -- rh_temporalpole,4,0.0,CTRL,375,0.010666666666666666,0.0,0.0
lh_inferiortemporal -- rh_transversetemporal,19,5.0,CTRL,375,0.050666666666666665,0.013333333333333334,0.2631578947368421
lh_insula -- lh_isthmuscingulate,36,4.0,CTRL,375,0.096,0.010666666666666666,0.1111111111111111
lh_insula -- lh_lateraloccipital,67,2.0,CTRL,375,0.17866666666666667,0.005333333333333333,0.029850746268656716
lh_insula -- lh_lateralorbitofrontal,8,0.0,CTRL,375,0.021333333333333333,0.0,0.0
lh_insula -- lh_medialorbitofrontal,15,1.0,CTRL,375,0.04,0.0026666666666666666,0.06666666666666667
lh_insula -- lh_middletemporal,16,1.0,CTRL,375,0.042666666666666665,0.0026666666666666666,0.0625
lh_insula -- lh_paracentral,53,3.0,CTRL,375,0.14133333333333334,0.008,0.05660377358490566
lh_insula -- lh_parahippocampal,74,8.0,CTRL,375,0.19733333333333333,0.021333333333333333,0.10810810810810811
lh_insula -- lh_parsopercularis,60,5.0,CTRL,375,0.16,0.013333333333333334,0.08333333333333333
lh_insula -- lh_parstriangularis,150,8.0,CTRL,375,0.4,0.021333333333333333,0.05333333333333334
lh_insula -- lh_postcentral,9,0.0,CTRL,375,0.024,0.0,0.0
lh_insula -- lh_posteriorcingulate,89,9.0,CTRL,375,0.23733333333333334,0.024,0.10112359550561797
lh_insula -- lh_precentral,118,5.0,CTRL,375,0.31466666666666665,0.013333333333333334,0.0423728813559322
lh_insula -- lh_rostralanteriorcingulate,104,7.0,CTRL,375,0.2773333333333333,0.018666666666666668,0.0673076923076923
lh_insula -- lh_rostralmiddlefrontal,44,0.0,CTRL,375,0.11733333333333333,0.0,0.0
lh_insula -- lh_superiorfrontal,312,16.0,CTRL,375,0.832,0.042666666666666665,0.05128205128205128
lh_insula -- lh_superiorparietal,19,0.0,CTRL,375,0.050666666666666665,0.0,0.0
lh_insula -- lh_superiortemporal,75,5.0,CTRL,375,0.2,0.013333333333333334,0.06666666666666667
lh_insula -- lh_supramarginal,115,7.0,CTRL,375,0.30666666666666664,0.018666666666666668,0.06086956521739131
lh_insula -- lh_transversetemporal,69,12.0,CTRL,375,0.184,0.032,0.17391304347826086
lh_insula -- rh_bankssts,198,9.0,CTRL,375,0.528,0.024,0.045454545454545456
lh_insula -- rh_caudalanteriorcingulate,105,6.0,CTRL,375,0.28,0.016,0.05714285714285714
lh_insula -- rh_caudalmiddlefrontal,190,9.0,CTRL,375,0.5066666666666667,0.024,0.04736842105263158
lh_insula -- rh_cuneus,9,0.0,CTRL,375,0.024,0.0,0.0
lh_insula -- rh_fusiform,6,4.0,CTRL,375,0.016,0.010666666666666666,0.6666666666666666
lh_insula -- rh_inferiorparietal,63,4.0,CTRL,375,0.168,0.010666666666666666,0.06349206349206349
lh_insula -- rh_inferiortemporal,39,2.0,CTRL,375,0.104,0.005333333333333333,0.05128205128205128
lh_insula -- rh_insula,365,30.0,CTRL,375,0.9733333333333334,0.08,0.0821917808219178
lh_insula -- rh_isthmuscingulate,50,3.0,CTRL,375,0.13333333333333333,0.008,0.06
lh_insula -- rh_lateraloccipital,80,1.0,CTRL,375,0.21333333333333335,0.0026666666666666666,0.0125
lh_insula -- rh_lateralorbitofrontal,12,0.0,CTRL,375,0.032,0.0,0.0
lh_insula -- rh_medialorbitofrontal,34,2.0,CTRL,375,0.09066666666666667,0.005333333333333333,0.058823529411764705
lh_insula -- rh_middletemporal,22,1.0,CTRL,375,0.058666666666666666,0.0026666666666666666,0.045454545454545456
lh_insula -- rh_paracentral,70,2.0,CTRL,375,0.18666666666666668,0.005333333333333333,0.02857142857142857
lh_insula -- rh_parahippocampal,118,10.0,CTRL,375,0.31466666666666665,0.02666666666666667,0.0847457627118644
lh_insula -- rh_parsopercularis,166,11.0,CTRL,375,0.44266666666666665,0.029333333333333333,0.06626506024096386
lh_insula -- rh_parstriangularis,47,1.0,CTRL,375,0.12533333333333332,0.0026666666666666666,0.02127659574468085
lh_insula -- rh_postcentral,6,0.0,CTRL,375,0.016,0.0,0.0
lh_insula -- rh_posteriorcingulate,97,12.0,CTRL,375,0.25866666666666666,0.032,0.12371134020618557
lh_insula -- rh_precentral,76,2.0,CTRL,375,0.20266666666666666,0.005333333333333333,0.02631578947368421
lh_insula -- rh_rostralanteriorcingulate,128,10.0,CTRL,375,0.3413333333333333,0.02666666666666667,0.078125
lh_insula -- rh_rostralmiddlefrontal,48,1.0,CTRL,375,0.128,0.0026666666666666666,0.020833333333333332
lh_insula -- rh_superiorfrontal,296,18.0,CTRL,375,0.7893333333333333,0.048,0.060810810810810814
lh_insula -- rh_superiorparietal,25,1.0,CTRL,375,0.06666666666666667,0.0026666666666666666,0.04
lh_insula -- rh_superiortemporal,40,1.0,CTRL,375,0.10666666666666667,0.0026666666666666666,0.025
lh_insula -- rh_supramarginal,24,0.0,CTRL,375,0.064,0.0,0.0
lh_insula -- rh_transversetemporal,43,4.0,CTRL,375,0.11466666666666667,0.010666666666666666,0.09302325581395349
lh_isthmuscingulate -- lh_lateraloccipital,3,0.0,CTRL,375,0.008,0.0,0.0
lh_isthmuscingulate -- lh_lateralorbitofrontal,41,2.0,CTRL,375,0.10933333333333334,0.005333333333333333,0.04878048780487805
lh_isthmuscingulate -- lh_lingual,3,0.0,CTRL,375,0.008,0.0,0.0
lh_isthmuscingulate -- lh_medialorbitofrontal,32,2.0,CTRL,375,0.08533333333333333,0.005333333333333333,0.0625
lh_isthmuscingulate -- lh_middletemporal,194,10.0,CTRL,375,0.5173333333333333,0.02666666666666667,0.05154639175257732
lh_isthmuscingulate -- lh_paracentral,110,5.0,CTRL,375,0.29333333333333333,0.013333333333333334,0.045454545454545456
lh_isthmuscingulate -- lh_parahippocampal,7,2.0,CTRL,375,0.018666666666666668,0.005333333333333333,0.2857142857142857
lh_isthmuscingulate -- lh_parsopercularis,13,1.0,CTRL,375,0.034666666666666665,0.0026666666666666666,0.07692307692307693
lh_isthmuscingulate -- lh_parsorbitalis,42,3.0,CTRL,375,0.112,0.008,0.07142857142857142
lh_isthmuscingulate -- lh_parstriangularis,89,7.0,CTRL,375,0.23733333333333334,0.018666666666666668,0.07865168539325842
lh_isthmuscingulate -- lh_pericalcarine,150,10.0,CTRL,375,0.4,0.02666666666666667,0.06666666666666667
lh_isthmuscingulate -- lh_postcentral,4,0.0,CTRL,375,0.010666666666666666,0.0,0.0
lh_isthmuscingulate -- lh_posteriorcingulate,231,9.0,CTRL,375,0.616,0.024,0.03896103896103896
lh_isthmuscingulate -- lh_precentral,14,1.0,CTRL,375,0.037333333333333336,0.0026666666666666666,0.07142857142857142
lh_isthmuscingulate -- lh_precuneus,1,0.0,CTRL,375,0.0026666666666666666,0.0,0.0
lh_isthmuscingulate -- lh_rostralanteriorcingulate,11,1.0,CTRL,375,0.029333333333333333,0.0026666666666666666,0.09090909090909091
lh_isthmuscingulate -- lh_rostralmiddlefrontal,4,0.0,CTRL,375,0.010666666666666666,0.0,0.0
lh_isthmuscingulate -- lh_superiorfrontal,32,0.0,CTRL,375,0.08533333333333333,0.0,0.0
