edge,sz_selection_frequency,sz_mean_importance_share,ctrl_selection_frequency,ctrl_mean_importance_share,selection_frequency_difference,importance_share_difference
lh_lateraloccipital -- rh_bankssts,0.0,0.0013575997070320869,0.0026666666666666666,0.0016325036661212202,-0.0026666666666666666,-0.00027490395908913337
lh_insula -- rh_rostralmiddlefrontal,0.0,0.0017932122594391056,0.0026666666666666666,0.002184630343593587,-0.0026666666666666666,-0.0003914180841544815
lh_insula -- rh_superiorparietal,0.0,0.001539812151415614,0.0026666666666666666,0.0018220276950921674,-0.0026666666666666666,-0.00028221554367655337
lh_temporalpole -- rh_superiortemporal,0.0,0.001698849483601817,0.0026666666666666666,0.002199249455511553,-0.0026666666666666666,-0.000500399971909736
lh_isthmuscingulate -- lh_parsopercularis,0.0,0.001577689863982685,0.0026666666666666666,0.002697129569292584,-0.0026666666666666666,-0.0011194397053098989
lh_bankssts -- rh_medialorbitofrontal,0.0,0.0014434377090911667,0.0026666666666666666,0.0030657590352733623,-0.0026666666666666666,-0.0016223213261821955
rh_caudalanteriorcingulate -- rh_frontalpole,0.0,0.00194184243946256,0.0026666666666666666,0.00212085614034855,-0.0026666666666666666,-0.0001790137008859901
lh_inferiortemporal -- rh_rostralmiddlefrontal,0.0,0.001980305304406219,0.0026666666666666666,0.0030284977728281992,-0.0026666666666666666,-0.0010481924684219803
lh_bankssts -- lh_parahippocampal,0.0,0.001623424780111361,0.0026666666666666666,0.00241202890453854,-0.0026666666666666666,-0.0007886041244271791
rh_caudalanteriorcingulate -- rh_precentral,0.0,0.0017201958104189402,0.0026666666666666666,0.001636547402374428,-0.0026666666666666666,8.364840804451221e-05
lh_inferiortemporal -- rh_inferiorparietal,0.0,0.0028103689206076506,0.0026666666666666666,0.002782495393405103,-0.0026666666666666666,2.787352720254755e-05
rh_precentral -- rh_transversetemporal,0.0,0.0030011194569735315,0.0026666666666666666,0.002698987608828965,-0.0026666666666666666,0.0003021318481445665
lh_caudalmiddlefrontal -- lh_entorhinal,0.0,0.003913437995692469,0.0026666666666666666,0.0019005007276900255,-0.0026666666666666666,0.0020129372680024434
rh_posteriorcingulate -- rh_transversetemporal,0.0,0.0021468479395054985,0.0026666666666666666,0.005309567148430195,-0.0026666666666666666,-0.003162719208924696
lh_insula -- rh_middletemporal,0.0,0.00164503042676527,0.0026666666666666666,0.0022815602363358035,-0.0026666666666666666,-0.0006365298095705335
lh_insula -- rh_parstriangularis,0.0,0.00299325443427374,0.0026666666666666666,0.002575051927774948,-0.0026666666666666666,0.000418202506498792
rh_bankssts -- rh_supramarginal,0.0,0.002484265060744414,0.0026666666666666666,0.0027899761782012255,-0.0026666666666666666,-0.0003057111174568114
rh_posteriorcingulate -- rh_precentral,0.0,0.001370586605447421,0.0026666666666666666,0.0014294973291173584,-0.0026666666666666666,-5.891072366993747e-05
rh_parsopercularis -- rh_transversetemporal,0.0,0.0022324262650476163,0.0026666666666666666,0.0023221940525284903,-0.0026666666666666666,-8.976778748087406e-05
rh_parsorbitalis -- rh_parstriangularis,0.0,0.002602287079249196,0.0026666666666666666,0.00258400422721916,-0.0026666666666666666,1.8282852030036042e-05
rh_parsorbitalis -- rh_posteriorcingulate,0.0,0.0013332270121483526,0.0026666666666666666,0.0029944299827855234,-0.0026666666666666666,-0.0016612029706371708
lh_inferiortemporal -- rh_supramarginal,0.0,0.0025961520316870016,0.0026666666666666666,0.002882239048044281,-0.0026666666666666666,-0.00028608701635727965
lh_posteriorcingulate -- rh_superiorfrontal,0.0,0.00253839138330016,0.0026666666666666666,0.0023090355786414885,-0.0026666666666666666,0.0002293558046586714
lh_postcentral -- rh_paracentral,0.0,0.0023180238194020005,0.0026666666666666666,0.0024032074375317826,-0.0026666666666666666,-8.518361812978213e-05
lh_caudalanteriorcingulate -- lh_supramarginal,0.0,0.002817040553410701,0.0026666666666666666,0.0027265706521054675,-0.0026666666666666666,9.046990130523371e-05
rh_lateralorbitofrontal -- rh_superiorparietal,0.0,0.0021064194877521455,0.0026666666666666666,0.0027368362939006155,-0.0026666666666666666,-0.00063041680614847
lh_caudalmiddlefrontal -- rh_lateraloccipital,0.0,0.0023855096413868686,0.0026666666666666666,0.002172010578792483,-0.0026666666666666666,0.00021349906259438564
lh_caudalmiddlefrontal -- rh_parsorbitalis,0.0,0.00138896253285014,0.0026666666666666666,0.002372394962100477,-0.0026666666666666666,-0.000983432429250337
rh_medialorbitofrontal -- rh_temporalpole,0.0,0.002420910812968522,0.0026666666666666666,0.002325021633902098,-0.0026666666666666666,9.588917906642406e-05
rh_paracentral -- rh_precentral,0.0,0.0019393678155028098,0.0026666666666666666,0.002190489953267454,-0.0026666666666666666,-0.0002511221377646442
rh_paracentral -- rh_rostralmiddlefrontal,0.0,0.0020613574879655627,0.0026666666666666666,0.002699851853849451,-0.0026666666666666666,-0.0006384943658838882
rh_medialorbitofrontal -- rh_rostralmiddlefrontal,0.0,0.0024180398594005163,0.0026666666666666666,0.0026900180004709277,-0.0026666666666666666,-0.0002719781410704114
lh_postcentral -- rh_lateralorbitofrontal,0.0,0.0023420428399669713,0.0026666666666666666,0.002506258750311555,-0.0026666666666666666,-0.00016421591034458368
lh_postcentral -- rh_medialorbitofrontal,0.0,0.0022254053022266575,0.0026666666666666666,0.003149158101487335,-0.0026666666666666666,-0.0009237527992606775
lh_paracentral -- rh_superiorfrontal,0.0,0.001985222414835344,0.0026666666666666666,0.0024261047006848397,-0.0026666666666666666,-0.00044088228584949563
lh_posteriorcingulate -- rh_supramarginal,0.0,0.0024295734875313725,0.0026666666666666666,0.002714389731358218,-0.0026666666666666666,-0.00028481624382684567
rh_medialorbitofrontal -- rh_superiorfrontal,0.0,0.0025650985863465976,0.0026666666666666666,0.0025359609114940056,-0.0026666666666666666,2.9137674852592037e-05
rh_medialorbitofrontal -- rh_superiorparietal,0.0,0.0026079088361263495,0.0026666666666666666,0.0028267350230666167,-0.0026666666666666666,-0.00021882618694026718
rh_medialorbitofrontal -- rh_superiortemporal,0.0,0.001615642060519372,0.0026666666666666666,0.0022843770690129427,-0.0026666666666666666,-0.0006687350084935706
rh_lateraloccipital -- rh_superiortemporal,0.0,0.001281816343983315,0.0026666666666666666,0.0036292751258688435,-0.0026666666666666666,-0.0023474587818855287
lh_cuneus -- lh_superiorparietal,0.0,0.0026059128874521705,0.0026666666666666666,0.0031213045364882025,-0.0026666666666666666,-0.000515391649036032
lh_cuneus -- rh_inferiorparietal,0.0,0.0013519907639524859,0.0026666666666666666,0.0036396168226728903,-0.0026666666666666666,-0.0022876260587204045
lh_cuneus -- rh_lateraloccipital,0.0,0.001601096582417965,0.0026666666666666666,0.002734175625845054,-0.0026666666666666666,-0.001133079043427089
rh_lateraloccipital -- rh_medialorbitofrontal,0.0,0.0017405334455627929,0.0026666666666666666,0.002648659137779498,-0.0026666666666666666,-0.0009081256922167053
rh_lateraloccipital -- rh_middletemporal,0.0,0.0021988324714121888,0.0026666666666666666,0.003142606846370513,-0.0026666666666666666,-0.0009437743749583245
rh_lateraloccipital -- rh_supramarginal,0.0,0.0024556864531957443,0.0026666666666666666,0.0029219604995715737,-0.0026666666666666666,-0.0004662740463758294
lh_lateraloccipital -- rh_precuneus,0.0,0.002483434602782044,0.0026666666666666666,0.002916949813032068,-0.0026666666666666666,-0.0004335152102500242
lh_isthmuscingulate -- rh_fusiform,0.0,0.0019018925316237228,0.0026666666666666666,0.0017171049959278598,-0.0026666666666666666,0.00018478753569586294
rh_caudalmiddlefrontal -- rh_precuneus,0.0,0.0013174556615980141,0.0026666666666666666,0.002769133651825373,-0.0026666666666666666,-0.001451677990227359
lh_paracentral -- rh_superiorparietal,0.0,0.002937319112403794,0.0026666666666666666,0.002679382760273468,-0.0026666666666666666,0.00025793635213032604
lh_isthmuscingulate -- lh_superiorparietal,0.0,0.001928627295501551,0.0026666666666666666,0.0037102090699604362,-0.0026666666666666666,-0.0017815817744588852
lh_insula -- rh_lateraloccipital,0.0,0.0017502424579395437,0.0026666666666666666,0.0023528040319948694,-0.0026666666666666666,-0.0006025615740553258
lh_parstriangularis -- lh_precuneus,0.0,0.0013546045199801288,0.0026666666666666666,0.0024013774499237403,-0.0026666666666666666,-0.0010467729299436115
lh_parstriangularis -- rh_postcentral,0.0,0.002505381680693212,0.0026666666666666666,0.0025434972355289722,-0.0026666666666666666,-3.811555483576026e-05
rh_parahippocampal -- rh_superiortemporal,0.0,0.0036960823216092,0.0026666666666666666,0.0036922944871454616,-0.0026666666666666666,3.7878344637384473e-06
lh_caudalanteriorcingulate -- rh_precentral,0.0,0.0019454191764685946,0.0026666666666666666,0.0026891100445476553,-0.0026666666666666666,-0.0007436908680790607
rh_posteriorcingulate -- rh_rostralmiddlefrontal,0.0,0.0021321456843295837,0.0026666666666666666,0.0036695373544619746,-0.0026666666666666666,-0.001537391670132391
lh_parahippocampal -- rh_isthmuscingulate,0.0,0.0033227628499380934,0.0026666666666666666,0.0018807336253972727,-0.0026666666666666666,0.0014420292245408207
lh_parsorbitalis -- rh_caudalanteriorcingulate,0.0,0.0014050743564172283,0.0026666666666666666,0.0016730081076730388,-0.0026666666666666666,-0.00026793375125581053
lh_parsorbitalis -- rh_isthmuscingulate,0.0,0.0025244839459913166,0.0026666666666666666,0.0021981692257716763,-0.0026666666666666666,0.0003263147202196403
lh_parsorbitalis -- rh_supramarginal,0.0,0.003835250127690808,0.0026666666666666666,0.002884613211559575,-0.0026666666666666666,0.0009506369161312333
lh_parstriangularis -- rh_lateraloccipital,0.0,0.002177823915868748,0.0026666666666666666,0.0030340643665108516,-0.0026666666666666666,-0.0008562404506421034
lh_parsopercularis -- rh_isthmuscingulate,0.0,0.0021542483608047386,0.0026666666666666666,0.002846868680963275,-0.0026666666666666666,-0.0006926203201585365
lh_caudalmiddlefrontal -- lh_lateralorbitofrontal,0.0,0.00291533362425474,0.0026666666666666666,0.0027726019422699847,-0.0026666666666666666,0.00014273168198475523
lh_transversetemporal -- rh_precentral,0.0,0.0015265174785007633,0.0026666666666666666,0.002427566563353969,-0.0026666666666666666,-0.0009010490848532055
lh_parahippocampal -- rh_middletemporal,0.0,0.0014704309158543717,0.0026666666666666666,0.0020725738340586467,-0.0026666666666666666,-0.0006021429182042749
lh_postcentral -- rh_parstriangularis,0.0,0.0024298005820568656,0.0026666666666666666,0.0028977853277690046,-0.0026666666666666666,-0.000467984745712139
lh_parahippocampal -- rh_fusiform,0.0,0.0037379946475909476,0.0026666666666666666,0.0042269588736378785,-0.0026666666666666666,-0.0004889642260469309
lh_caudalanteriorcingulate -- lh_fusiform,0.0,0.0017432381070181698,0.0026666666666666666,0.002182503734618483,-0.0026666666666666666,-0.0004392656276003132
rh_parstriangularis -- rh_superiorfrontal,0.0,0.002674659956316928,0.0026666666666666666,0.0025223673303748344,-0.0026666666666666666,0.00015229262594209335
lh_caudalanteriorcingulate -- lh_superiorparietal,0.0,0.0022048456196043184,0.0026666666666666666,0.0023627329796921527,-0.0026666666666666666,-0.00015788736008783433
lh_precentral -- rh_parstriangularis,0.0,0.0021164544704374796,0.0026666666666666666,0.002653833593302314,-0.0026666666666666666,-0.0005373791228648343
rh_lingual -- rh_parstriangularis,0.0,0.0027440590639462273,0.0026666666666666666,0.0024599795888346535,-0.0026666666666666666,0.0002840794751115738
rh_medialorbitofrontal -- rh_middletemporal,0.0,0.0016010373248817398,0.0026666666666666666,0.0025850373790069553,-0.0026666666666666666,-0.0009840000541252154
rh_medialorbitofrontal -- rh_parahippocampal,0.0,0.0023566928336896786,0.0026666666666666666,0.0025523471009536117,-0.0026666666666666666,-0.00019565426726393317
lh_caudalmiddlefrontal -- rh_rostralmiddlefrontal,0.0,0.002466023353495909,0.0026666666666666666,0.0021433753707635517,-0.0026666666666666666,0.0003226479827323574
lh_caudalmiddlefrontal -- lh_fusiform,0.0,0.0027062698406017274,0.0026666666666666666,0.0031831038722400676,-0.0026666666666666666,-0.00047683403163834015
rh_bankssts -- rh_postcentral,0.0,0.001228220078904156,0.0026666666666666666,0.003185097291359524,-0.0026666666666666666,-0.0019568772124553685
lh_precentral -- rh_posteriorcingulate,0.0,0.0014510567467122754,0.0026666666666666666,0.0034012670660979122,-0.0026666666666666666,-0.0019502103193856368
lh_precentral -- rh_caudalanteriorcingulate,0.0,0.00258982645491953,0.0026666666666666666,0.003057055538758948,-0.0026666666666666666,-0.00046722908383941804
lh_precentral -- rh_paracentral,0.0,0.0019007055566635496,0.0026666666666666666,0.0022496043127155185,-0.0026666666666666666,-0.0003488987560519689
lh_parahippocampal -- rh_caudalanteriorcingulate,0.0,0.0016590099608369121,0.0026666666666666666,0.002556161570931852,-0.0026666666666666666,-0.00089715161009494
rh_isthmuscingulate -- rh_medialorbitofrontal,0.0,0.002221799846495166,0.0026666666666666666,0.002996366010867174,-0.0026666666666666666,-0.0007745661643720077
lh_cuneus -- rh_supramarginal,0.0,0.002660128837143238,0.0026666666666666666,0.002493642120036785,-0.0026666666666666666,0.00016648671710645276
lh_entorhinal -- lh_superiorparietal,0.0,0.0015380852748960862,0.0026666666666666666,0.0023768901460978317,-0.0026666666666666666,-0.0008388048712017456
lh_entorhinal -- lh_supramarginal,0.0,0.0013351981390622132,0.0026666666666666666,0.0017096308114825415,-0.0026666666666666666,-0.00037443267242032825
rh_lateralorbitofrontal -- rh_parahippocampal,0.0,0.002583455783729003,0.0026666666666666666,0.0036455554497602494,-0.0026666666666666666,-0.0010620996660312466
lh_caudalmiddlefrontal -- rh_frontalpole,0.0,0.0019154159925650637,0.0026666666666666666,0.0029033059949844257,-0.0026666666666666666,-0.000987890002419362
rh_lateraloccipital -- rh_precuneus,0.0,0.0023707408592634717,0.0026666666666666666,0.003106381491537606,-0.0026666666666666666,-0.0007356406322741342
lh_rostralmiddlefrontal -- rh_middletemporal,0.0,0.002624013374947396,0.0026666666666666666,0.003026473151123739,-0.0026666666666666666,-0.0004024597761763428
lh_precentral -- lh_transversetemporal,0.0,0.0013484627969652914,0.0026666666666666666,0.0023902534146250116,-0.0026666666666666666,-0.0010417906176597201
lh_inferiorparietal -- rh_lateralorbitofrontal,0.0,0.0022662930826285654,0.0026666666666666666,0.0028370950872315857,-0.0026666666666666666,-0.0005708020046030203
lh_parahippocampal -- lh_posteriorcingulate,0.0,0.003914897032600422,0.0026666666666666666,0.002845960055757873,-0.0026666666666666666,0.001068936976842549
rh_insula -- rh_middletemporal,0.0,0.0015179333271647148,0.0026666666666666666,0.002455591921232055,-0.0026666666666666666,-0.0009376585940673403
rh_insula -- rh_paracentral,0.0,0.002233169482166856,0.0026666666666666666,0.0022556667127177628,-0.0026666666666666666,-2.249723055090672e-05
lh_rostralanteriorcingulate -- rh_middletemporal,0.0,0.003114404708621077,0.0026666666666666666,0.0031380145721409077,-0.0026666666666666666,-2.3609863519830684e-05
lh_precuneus -- rh_superiortemporal,0.0,0.0026950587717248925,0.0026666666666666666,0.0022007716688730115,-0.0026666666666666666,0.000494287102851881
lh_entorhinal -- rh_inferiortemporal,0.0,0.0014258618351471607,0.0026666666666666666,0.0038700317505128965,-0.0026666666666666666,-0.002444169915365736
lh_lateralorbitofrontal -- lh_superiorfrontal,0.0,0.001420008212094349,0.0026666666666666666,0.0028246892217799443,-0.0026666666666666666,-0.0014046810096855953
rh_inferiortemporal -- rh_parahippocampal,0.0,0.0022824272010416287,0.0026666666666666666,0.0027588253889045565,-0.0026666666666666666,-0.00047639818786292774
rh_inferiortemporal -- rh_pericalcarine,0.0,0.001781711970537387,0.0026666666666666666,0.0024776234347248863,-0.0026666666666666666,-0.0006959114641874992
rh_inferiortemporal -- rh_rostralmiddlefrontal,0.0,0.002490943244109372,0.0026666666666666666,0.0036990171003755947,-0.0026666666666666666,-0.001208073856266223
rh_inferiortemporal -- rh_superiorfrontal,0.0,0.0019455900050991482,0.0026666666666666666,0.002387525932097986,-0.0026666666666666666,-0.000441935926998838
lh_fusiform -- lh_isthmuscingulate,0.0,0.0015512933167049633,0.0026666666666666666,0.002660728460582811,-0.0026666666666666666,-0.0011094351438778475
lh_frontalpole -- lh_fusiform,0.0,0.0019226503633287542,0.0026666666666666666,0.003609215520644351,-0.0026666666666666666,-0.0016865651573155966
lh_parahippocampal -- lh_pericalcarine,0.0,0.0013315944962703366,0.0026666666666666666,0.0018611869471037174,-0.0026666666666666666,-0.0005295924508333808
rh_caudalmiddlefrontal -- rh_cuneus,0.0,0.003464843260993289,0.0026666666666666666,0.003150116085305054,-0.0026666666666666666,0.0003147271756882351
lh_supramarginal -- lh_transversetemporal,0.0,0.0017290285540605536,0.0026666666666666666,0.0021078955789176814,-0.0026666666666666666,-0.0003788670248571278
lh_supramarginal -- rh_caudalmiddlefrontal,0.0,0.0029182635144024854,0.0026666666666666666,0.002862810946892323,-0.0026666666666666666,5.545256751016223e-05
lh_lateraloccipital -- rh_lingual,0.0,0.001809631369612155,0.0026666666666666666,0.0026195823230631024,-0.0026666666666666666,-0.0008099509534509474
lh_transversetemporal -- rh_lateralorbitofrontal,0.0,0.0016678041698545414,0.0026666666666666666,0.0040785834740682345,-0.0026666666666666666,-0.0024107793042136933
rh_caudalmiddlefrontal -- rh_lingual,0.0,0.0014402561326198808,0.0026666666666666666,0.0028368771808512474,-0.0026666666666666666,-0.0013966210482313666
lh_inferiortemporal -- lh_rostralmiddlefrontal,0.0,0.0021027910814734314,0.0026666666666666666,0.002983051324286693,-0.0026666666666666666,-0.0008802602428132616
