group,edge,topk_count,n_instances,selection_frequency,mean_importance_share,mean_rank,mean_original_weight
ALL_CTRL,lh_pericalcarine -- lh_supramarginal,1,375,0.0026666666666666666,0.004021421547113614,84.75,-0.4882872253656386
ALL_CTRL,lh_pericalcarine -- lh_temporalpole,1,375,0.0026666666666666666,0.002327303779787058,177.4,-0.8989622741937637
ALL_CTRL,lh_pericalcarine -- lh_transversetemporal,2,375,0.005333333333333333,0.0034817351346815156,8.0,0.8484450578689575
ALL_CTRL,lh_pericalcarine -- rh_bankssts,1,375,0.0026666666666666666,0.0020683039622955528,287.72222222222223,0.8956695397694906
ALL_CTRL,lh_pericalcarine -- rh_caudalanteriorcingulate,3,375,0.008,0.0030633832195785036,219.5076923076923,0.93813939002844
ALL_CTRL,lh_pericalcarine -- rh_caudalmiddlefrontal,4,375,0.010666666666666666,0.0034979974556813105,263.6,0.9253062868118286
ALL_CTRL,lh_pericalcarine -- rh_cuneus,0,375,0.0,0.0015663902483062557,288.75,0.873513251543045
ALL_CTRL,lh_pericalcarine -- rh_entorhinal,1,375,0.0026666666666666666,0.0016862126908837424,168.5,-0.882441520690918
ALL_CTRL,lh_pericalcarine -- rh_frontalpole,26,375,0.06933333333333333,0.0036678707472695134,162.73548387096776,-0.9786616754147315
ALL_CTRL,lh_pericalcarine -- rh_fusiform,2,375,0.005333333333333333,0.002621636484386014,220.12,-0.9037502527236938
ALL_CTRL,lh_pericalcarine -- rh_inferiortemporal,4,375,0.010666666666666666,0.002738811415777502,234.89772727272728,-0.9380099759860472
ALL_CTRL,lh_pericalcarine -- rh_isthmuscingulate,7,375,0.018666666666666668,0.0031396252799174617,219.10569105691056,0.9552449545240015
ALL_CTRL,lh_pericalcarine -- rh_lateralorbitofrontal,3,375,0.008,0.0030337736914603426,214.57608695652175,0.9526987840300021
ALL_CTRL,lh_pericalcarine -- rh_medialorbitofrontal,3,375,0.008,0.003636991359688018,163.26470588235293,-0.6093196693588706
ALL_CTRL,lh_pericalcarine -- rh_middletemporal,5,375,0.013333333333333334,0.0027767997504274926,220.83448275862068,-0.9473965357089865
ALL_CTRL,lh_pericalcarine -- rh_paracentral,3,375,0.008,0.003274193281640265,184.65625,0.9327924828976393
ALL_CTRL,lh_pericalcarine -- rh_parahippocampal,0,375,0.0,0.0025964292322127815,97.33333333333333,0.981620728969574
ALL_CTRL,lh_pericalcarine -- rh_parsorbitalis,8,375,0.021333333333333333,0.0033439642860525415,181.79775280898878,-0.9502524030342531
ALL_CTRL,lh_pericalcarine -- rh_parstriangularis,4,375,0.010666666666666666,0.00281269071600508,238.3684210526316,0.9389174925653558
ALL_CTRL,lh_pericalcarine -- rh_pericalcarine,37,375,0.09866666666666667,0.004054270594045477,149.84864864864866,0.994407216439376
ALL_CTRL,lh_pericalcarine -- rh_posteriorcingulate,6,375,0.016,0.0025805301464765056,254.875,0.924737623469396
ALL_CTRL,lh_pericalcarine -- rh_precuneus,0,375,0.0,0.0013015619282534174,366.0,0.855337530374527
ALL_CTRL,lh_pericalcarine -- rh_rostralanteriorcingulate,0,375,0.0,0.0041542932182255694,24.0,0.9282576441764832
ALL_CTRL,lh_pericalcarine -- rh_superiortemporal,6,375,0.016,0.0027104761118968692,231.05769230769232,-0.941563147191818
ALL_CTRL,lh_pericalcarine -- rh_supramarginal,1,375,0.0026666666666666666,0.0019852651556209453,220.85714285714286,-0.35099772044590544
ALL_CTRL,lh_pericalcarine -- rh_temporalpole,1,375,0.0026666666666666666,0.002015821471233843,315.57142857142856,-0.8730809560843876
ALL_CTRL,lh_postcentral -- lh_posteriorcingulate,0,375,0.0,0.0012822308894233977,513.6666666666666,-0.8620437184969584
ALL_CTRL,lh_postcentral -- lh_precentral,2,375,0.005333333333333333,0.002664748229951503,254.9765625,0.9441454047337174
ALL_CTRL,lh_postcentral -- lh_precuneus,0,375,0.0,0.002918678216125548,190.61904761904762,0.9460391421166677
ALL_CTRL,lh_postcentral -- lh_rostralanteriorcingulate,4,375,0.010666666666666666,0.002643376877747371,247.05208333333334,-0.9367830945799748
ALL_CTRL,lh_postcentral -- lh_rostralmiddlefrontal,8,375,0.021333333333333333,0.003311432501899835,179.74750830564784,0.972097807746393
ALL_CTRL,lh_postcentral -- lh_superiorfrontal,0,375,0.0,0.0015813417565890616,402.7435897435897,0.8908044436039069
ALL_CTRL,lh_postcentral -- lh_superiorparietal,10,375,0.02666666666666667,0.0033688559735426398,179.1478260869565,0.9833836755890777
ALL_CTRL,lh_postcentral -- lh_superiortemporal,0,375,0.0,0.0017809221417787386,202.0,0.8838557004928589
ALL_CTRL,lh_postcentral -- lh_supramarginal,7,375,0.018666666666666668,0.0029489631871159536,214.15172413793104,0.9501704676397915
ALL_CTRL,lh_postcentral -- rh_bankssts,0,375,0.0,0.0017371023458193514,417.5,-0.9143069088459015
ALL_CTRL,lh_postcentral -- rh_caudalanteriorcingulate,0,375,0.0,0.0015853324508305917,258.625,-0.8824504986405373
ALL_CTRL,lh_postcentral -- rh_caudalmiddlefrontal,0,375,0.0,0.001908178399979209,263.3333333333333,-0.9224242369333903
ALL_CTRL,lh_postcentral -- rh_cuneus,2,375,0.005333333333333333,0.0030045223531434445,207.1076923076923,0.9549814911989065
ALL_CTRL,lh_postcentral -- rh_entorhinal,3,375,0.008,0.002805908377256384,250.04347826086956,-0.9058459945346998
ALL_CTRL,lh_postcentral -- rh_fusiform,0,375,0.0,0.0015929619294526136,72.33333333333333,-0.8232592542966207
ALL_CTRL,lh_postcentral -- rh_inferiorparietal,10,375,0.02666666666666667,0.0032118040690856534,190.23318385650225,0.969518776699032
ALL_CTRL,lh_postcentral -- rh_inferiortemporal,0,375,0.0,0.0018005285239435123,117.0,0.044988930225372314
ALL_CTRL,lh_postcentral -- rh_insula,0,375,0.0,0.0014747554936437582,366.3333333333333,-0.8576990365982056
ALL_CTRL,lh_postcentral -- rh_isthmuscingulate,0,375,0.0,0.002729104356715151,252.14285714285714,-0.9723092062132699
ALL_CTRL,lh_postcentral -- rh_lateraloccipital,4,375,0.010666666666666666,0.0032420832688628974,199.6606425702811,0.9662146608992274
ALL_CTRL,lh_postcentral -- rh_lateralorbitofrontal,1,375,0.0026666666666666666,0.002506258750311555,244.63636363636363,-0.7910008430480957
ALL_CTRL,lh_postcentral -- rh_lingual,4,375,0.010666666666666666,0.0029036205845937653,211.3,0.9507720080288974
ALL_CTRL,lh_postcentral -- rh_medialorbitofrontal,1,375,0.0026666666666666666,0.003149158101487335,215.09259259259258,0.951237620026977
ALL_CTRL,lh_postcentral -- rh_middletemporal,0,375,0.0,0.0014592179049543535,334.0,0.8932715654373169
ALL_CTRL,lh_postcentral -- rh_paracentral,1,375,0.0026666666666666666,0.0024032074375317826,230.88888888888889,-0.9474806101233871
ALL_CTRL,lh_postcentral -- rh_parahippocampal,4,375,0.010666666666666666,0.0028674025377180556,224.0,-0.9585439885845621
ALL_CTRL,lh_postcentral -- rh_parsopercularis,3,375,0.008,0.002790015599797864,222.25,-0.9487683317727513
ALL_CTRL,lh_postcentral -- rh_parstriangularis,1,375,0.0026666666666666666,0.0028977853277690046,198.80392156862746,-0.9500082567626355
ALL_CTRL,lh_postcentral -- rh_postcentral,18,375,0.048,0.0034441365085602104,167.82420749279538,0.9865948698706174
ALL_CTRL,lh_postcentral -- rh_posteriorcingulate,0,375,0.0,0.0014002400557285005,180.0,-0.8658856749534607
ALL_CTRL,lh_postcentral -- rh_precentral,2,375,0.005333333333333333,0.0027712429134153266,230.75,0.9447044619492122
ALL_CTRL,lh_postcentral -- rh_precuneus,4,375,0.010666666666666666,0.00314995699637204,207.4891304347826,0.9579144690347754
ALL_CTRL,lh_postcentral -- rh_rostralanteriorcingulate,1,375,0.0026666666666666666,0.001984434990135348,296.6825396825397,-0.917055867021046
ALL_CTRL,lh_postcentral -- rh_rostralmiddlefrontal,13,375,0.034666666666666665,0.003404960782604905,182.0273037542662,0.9734083245231837
ALL_CTRL,lh_postcentral -- rh_superiorfrontal,0,375,0.0,0.0016686746568072568,281.07142857142856,0.8982028847648984
ALL_CTRL,lh_postcentral -- rh_superiorparietal,12,375,0.032,0.0033497964599512498,175.32551319648093,0.9843719786912465
ALL_CTRL,lh_postcentral -- rh_supramarginal,5,375,0.013333333333333334,0.002965487648997065,194.43809523809523,0.9522029678026835
ALL_CTRL,lh_posteriorcingulate -- lh_precentral,2,375,0.005333333333333333,0.003893138147794153,233.27272727272728,-0.9340093677694147
ALL_CTRL,lh_posteriorcingulate -- lh_rostralanteriorcingulate,2,375,0.005333333333333333,0.002381863449593225,272.9166666666667,0.9191482812166214
ALL_CTRL,lh_posteriorcingulate -- lh_rostralmiddlefrontal,0,375,0.0,0.0014323702237712256,343.75,-0.8726944029331207
ALL_CTRL,lh_posteriorcingulate -- lh_superiorfrontal,1,375,0.0026666666666666666,0.0023901213515176846,264.0,-0.9218573492506276
ALL_CTRL,lh_posteriorcingulate -- lh_superiortemporal,7,375,0.018666666666666668,0.0029966721129225707,199.0374331550802,-0.9524618476469886
ALL_CTRL,lh_posteriorcingulate -- lh_supramarginal,2,375,0.005333333333333333,0.0023485512982735204,192.0,-0.6239604416646456
ALL_CTRL,lh_posteriorcingulate -- lh_transversetemporal,1,375,0.0026666666666666666,0.0027568767957461575,219.08,0.9155670261383057
ALL_CTRL,lh_posteriorcingulate -- rh_bankssts,16,375,0.042666666666666665,0.0033921758728120413,179.65234375,0.9706092493142933
ALL_CTRL,lh_posteriorcingulate -- rh_caudalanteriorcingulate,18,375,0.048,0.0034956497742136944,168.28671328671328,0.9764459720858327
ALL_CTRL,lh_posteriorcingulate -- rh_caudalmiddlefrontal,17,375,0.04533333333333334,0.0035061226911736747,183.68361581920905,0.9695057397508352
ALL_CTRL,lh_posteriorcingulate -- rh_frontalpole,1,375,0.0026666666666666666,0.0017080281171625202,298.3243243243243,-0.8973984605557209
ALL_CTRL,lh_posteriorcingulate -- rh_fusiform,3,375,0.008,0.0037978057014005874,190.54545454545453,0.10142240741036156
ALL_CTRL,lh_posteriorcingulate -- rh_inferiorparietal,0,375,0.0,0.001430669873520948,296.6666666666667,-0.8600420852502187
ALL_CTRL,lh_posteriorcingulate -- rh_inferiortemporal,9,375,0.024,0.0033089245380888603,195.65680473372782,-0.9543896941743659
ALL_CTRL,lh_posteriorcingulate -- rh_insula,3,375,0.008,0.0025145138499074104,263.04761904761904,0.935765802150681
ALL_CTRL,lh_posteriorcingulate -- rh_isthmuscingulate,13,375,0.034666666666666665,0.0032456268754722855,197.22279792746113,0.9624148860496561
ALL_CTRL,lh_posteriorcingulate -- rh_lateraloccipital,0,375,0.0,0.0013518945514135994,519.8,-0.8773861527442932
ALL_CTRL,lh_posteriorcingulate -- rh_lateralorbitofrontal,2,375,0.005333333333333333,0.002768090141055158,245.44444444444446,0.949306415186988
ALL_CTRL,lh_posteriorcingulate -- rh_medialorbitofrontal,1,375,0.0026666666666666666,0.0029000828628400277,192.0625,-0.9613960664719343
ALL_CTRL,lh_posteriorcingulate -- rh_middletemporal,12,375,0.032,0.0032834925649506764,194.35897435897436,-0.9613589494146852
ALL_CTRL,lh_posteriorcingulate -- rh_paracentral,10,375,0.02666666666666667,0.0030880332223494145,195.03571428571428,0.9608933487108775
ALL_CTRL,lh_posteriorcingulate -- rh_parahippocampal,8,375,0.021333333333333333,0.0033541973329429394,154.33333333333334,0.9606447191465468
ALL_CTRL,lh_posteriorcingulate -- rh_parsopercularis,1,375,0.0026666666666666666,0.0027016462346926497,195.74285714285713,0.9373213836124965
ALL_CTRL,lh_posteriorcingulate -- rh_parsorbitalis,2,375,0.005333333333333333,0.003904285112859299,182.25,-0.9541918188333512
ALL_CTRL,lh_posteriorcingulate -- rh_parstriangularis,8,375,0.021333333333333333,0.003053389693506781,220.0,0.9565354791688331
ALL_CTRL,lh_posteriorcingulate -- rh_pericalcarine,4,375,0.010666666666666666,0.0023521402889205897,254.34615384615384,0.9214961861188595
ALL_CTRL,lh_posteriorcingulate -- rh_posteriorcingulate,18,375,0.048,0.00353459546933817,171.38050314465409,0.9795715473357987
ALL_CTRL,lh_posteriorcingulate -- rh_precentral,0,375,0.0,0.002758762827228892,220.0,-0.9550707414746284
ALL_CTRL,lh_posteriorcingulate -- rh_precuneus,0,375,0.0,0.0011326463425586364,508.0,0.8125157356262207
ALL_CTRL,lh_posteriorcingulate -- rh_rostralanteriorcingulate,4,375,0.010666666666666666,0.0034833459086302983,185.225,0.9466689512133598
ALL_CTRL,lh_posteriorcingulate -- rh_rostralmiddlefrontal,0,375,0.0,0.0013977042526460526,232.0,-0.8603441715240479
ALL_CTRL,lh_posteriorcingulate -- rh_superiorfrontal,1,375,0.0026666666666666666,0.0023090355786414885,263.06976744186045,-0.9169811509376349
ALL_CTRL,lh_posteriorcingulate -- rh_superiorparietal,0,375,0.0,0.0014595846975021455,232.0,-0.8533769845962524
ALL_CTRL,lh_posteriorcingulate -- rh_superiortemporal,10,375,0.02666666666666667,0.003161519068790536,191.44751381215468,-0.9564845361103669
ALL_CTRL,lh_posteriorcingulate -- rh_supramarginal,1,375,0.0026666666666666666,0.002714389731358218,233.11111111111111,-0.7143032948176066
ALL_CTRL,lh_posteriorcingulate -- rh_transversetemporal,0,375,0.0,0.0017972375064914557,285.5,0.9006370902061462
ALL_CTRL,lh_precentral -- lh_precuneus,0,375,0.0,0.0014242872629512964,253.0,0.8612474203109741
ALL_CTRL,lh_precentral -- lh_rostralanteriorcingulate,12,375,0.032,0.00350661160190258,186.75418994413408,-0.9626273919084218
ALL_CTRL,lh_precentral -- lh_rostralmiddlefrontal,8,375,0.021333333333333333,0.003212512477917456,199.1086956521739,0.9665015979953434
ALL_CTRL,lh_precentral -- lh_superiorfrontal,12,375,0.032,0.0032397518086918157,210.2295918367347,0.9670702775522154
ALL_CTRL,lh_precentral -- lh_superiorparietal,6,375,0.016,0.0028569554132513507,227.0496894409938,0.9492241984568768
ALL_CTRL,lh_precentral -- lh_superiortemporal,3,375,0.008,0.0028418743596610486,251.24242424242425,0.9422452449798584
ALL_CTRL,lh_precentral -- lh_supramarginal,9,375,0.024,0.0031783358487188704,186.64324324324323,0.962804447638022
ALL_CTRL,lh_precentral -- lh_transversetemporal,1,375,0.0026666666666666666,0.0023902534146250116,304.3157894736842,-0.9178630866502461
ALL_CTRL,lh_precentral -- rh_bankssts,2,375,0.005333333333333333,0.0024252138195771282,284.8918918918919,-0.933796101325267
ALL_CTRL,lh_precentral -- rh_caudalanteriorcingulate,1,375,0.0026666666666666666,0.003057055538758948,256.65,-0.9382754772901535
ALL_CTRL,lh_precentral -- rh_caudalmiddlefrontal,3,375,0.008,0.002964186800684059,195.15686274509804,-0.9469291953479543
ALL_CTRL,lh_precentral -- rh_cuneus,2,375,0.005333333333333333,0.0028140599176315513,214.79310344827587,0.9379144310951233
ALL_CTRL,lh_precentral -- rh_entorhinal,0,375,0.0,0.0013910149735705433,404.0,-0.821272611618042
ALL_CTRL,lh_precentral -- rh_fusiform,0,375,0.0,0.0027986246175187674,231.8,-0.9412090659141541
ALL_CTRL,lh_precentral -- rh_inferiorparietal,8,375,0.021333333333333333,0.0032372219836539888,202.52380952380952,0.9560651992048536
ALL_CTRL,lh_precentral -- rh_inferiortemporal,0,375,0.0,0.0016340073011231453,298.0,0.89971062541008
ALL_CTRL,lh_precentral -- rh_insula,8,375,0.021333333333333333,0.003141459094340537,209.45864661654136,-0.9508897258823079
ALL_CTRL,lh_precentral -- rh_isthmuscingulate,0,375,0.0,0.0029641605193459273,124.53846153846153,-0.9449396179272578
ALL_CTRL,lh_precentral -- rh_lateraloccipital,18,375,0.048,0.003451716464524717,183.84583333333333,0.9709629784027736
ALL_CTRL,lh_precentral -- rh_lateralorbitofrontal,0,375,0.0,0.0014837675941204893,311.8,-0.8977895736694336
ALL_CTRL,lh_precentral -- rh_lingual,0,375,0.0,0.002045956067358663,316.22727272727275,0.9169140918688341
ALL_CTRL,lh_precentral -- rh_medialorbitofrontal,2,375,0.005333333333333333,0.00249599564298847,269.0,0.9515441298484802
ALL_CTRL,lh_precentral -- rh_middletemporal,0,375,0.0,0.0013283835553010476,399.5,0.8811006546020508
ALL_CTRL,lh_precentral -- rh_paracentral,1,375,0.0026666666666666666,0.0022496043127155185,250.31428571428572,-0.9261438812528338
ALL_CTRL,lh_precentral -- rh_parahippocampal,7,375,0.018666666666666668,0.0032693284652919857,193.3546511627907,-0.9677221161681552
ALL_CTRL,lh_precentral -- rh_parsopercularis,2,375,0.005333333333333333,0.0029125319459435035,232.64444444444445,-0.9508208323408056
ALL_CTRL,lh_precentral -- rh_parstriangularis,1,375,0.0026666666666666666,0.002653833593302314,211.92105263157896,-0.9396679040632749
ALL_CTRL,lh_precentral -- rh_postcentral,5,375,0.013333333333333334,0.0022890798672977426,261.4270833333333,0.9312944480528434
ALL_CTRL,lh_precentral -- rh_posteriorcingulate,1,375,0.0026666666666666666,0.0034012670660979122,266.94117647058823,-0.9264986024183386
ALL_CTRL,lh_precentral -- rh_precentral,24,375,0.064,0.003677908110933165,166.59666666666666,0.9821004348993302
ALL_CTRL,lh_precentral -- rh_precuneus,2,375,0.005333333333333333,0.00408945918919602,197.8181818181818,0.9293328632007946
ALL_CTRL,lh_precentral -- rh_rostralanteriorcingulate,11,375,0.029333333333333333,0.0033435011098185137,189.0614525139665,-0.9654160225191596
ALL_CTRL,lh_precentral -- rh_rostralmiddlefrontal,7,375,0.018666666666666668,0.003261396878216249,203.91203703703704,0.9652637364687743
ALL_CTRL,lh_precentral -- rh_superiorfrontal,10,375,0.02666666666666667,0.0033105910064321503,187.8421052631579,0.9690619111061096
ALL_CTRL,lh_precentral -- rh_superiorparietal,4,375,0.010666666666666666,0.0028971340925028743,225.1264367816092,0.9549976063185724
ALL_CTRL,lh_precentral -- rh_superiortemporal,0,375,0.0,0.002266889324487955,247.83333333333334,0.9402154485384623
ALL_CTRL,lh_precentral -- rh_supramarginal,0,375,0.0,0.002137944946601774,281.74468085106383,0.9213584471256175
ALL_CTRL,lh_precentral -- rh_transversetemporal,0,375,0.0,0.001588399780956433,402.38461538461536,-0.9030187221673819
ALL_CTRL,lh_precuneus -- lh_rostralanteriorcingulate,3,375,0.008,0.002580774295857363,156.27272727272728,-0.9142289811914618
ALL_CTRL,lh_precuneus -- lh_rostralmiddlefrontal,1,375,0.0026666666666666666,0.0026545262583214982,244.9047619047619,0.9319034899984088
ALL_CTRL,lh_precuneus -- lh_superiorparietal,6,375,0.016,0.002686013408580461,180.52777777777777,0.9343710409270393
ALL_CTRL,lh_precuneus -- lh_superiortemporal,0,375,0.0,0.0013203016144291426,590.0,-0.8987975120544434
ALL_CTRL,lh_precuneus -- lh_supramarginal,2,375,0.005333333333333333,0.0025252233309454673,234.3846153846154,0.4799230786470266
ALL_CTRL,lh_precuneus -- lh_temporalpole,9,375,0.024,0.0032502062863622944,202.25179856115108,-0.9582169420427555
ALL_CTRL,lh_precuneus -- rh_caudalmiddlefrontal,1,375,0.0026666666666666666,0.007303067555820352,55.0,-0.9576147198677064
ALL_CTRL,lh_precuneus -- rh_cuneus,8,375,0.021333333333333333,0.002993013884106014,206.26865671641792,0.9474933049572047
ALL_CTRL,lh_precuneus -- rh_entorhinal,17,375,0.04533333333333334,0.0035110856803500924,169.3197969543147,-0.9661020448970311
ALL_CTRL,lh_precuneus -- rh_frontalpole,4,375,0.010666666666666666,0.002479345421966993,256.48148148148147,-0.9271665833614491
ALL_CTRL,lh_precuneus -- rh_fusiform,1,375,0.0026666666666666666,0.0057764601761535654,26.333333333333332,-0.3028073310852051
ALL_CTRL,lh_precuneus -- rh_inferiorparietal,0,375,0.0,0.0022630677530355334,300.85714285714283,0.9416816660336086
ALL_CTRL,lh_precuneus -- rh_inferiortemporal,2,375,0.005333333333333333,0.004710084284420266,185.54545454545453,-0.25290919433940545
ALL_CTRL,lh_precuneus -- rh_isthmuscingulate,0,375,0.0,0.001953812731904521,120.5,0.44162866473197937
ALL_CTRL,lh_precuneus -- rh_lateraloccipital,1,375,0.0026666666666666666,0.0017901733325159325,214.88888888888889,0.8944858776198493
ALL_CTRL,lh_precuneus -- rh_lateralorbitofrontal,1,375,0.0026666666666666666,0.0032831404852027447,200.25,0.4835365153849125
ALL_CTRL,lh_precuneus -- rh_lingual,21,375,0.056,0.0037912423792357923,163.86885245901638,0.9639181403514466
ALL_CTRL,lh_precuneus -- rh_medialorbitofrontal,5,375,0.013333333333333334,0.0029209306080671673,198.42857142857142,0.4539542385510036
ALL_CTRL,lh_precuneus -- rh_middletemporal,1,375,0.0026666666666666666,0.0031337105978620334,79.0,-0.0031110644340515137
ALL_CTRL,lh_precuneus -- rh_paracentral,0,375,0.0,0.0030041760095034396,138.75,-0.9401220381259918
ALL_CTRL,lh_precuneus -- rh_parahippocampal,1,375,0.0026666666666666666,0.0023977087959354665,285.2105263157895,-0.9371203874286852
ALL_CTRL,lh_precuneus -- rh_parsopercularis,1,375,0.0026666666666666666,0.00304509451611919,153.1578947368421,-0.9450148845973768
ALL_CTRL,lh_precuneus -- rh_parsorbitalis,7,375,0.018666666666666668,0.002785212890904665,218.19444444444446,-0.948218372133043
ALL_CTRL,lh_precuneus -- rh_parstriangularis,1,375,0.0026666666666666666,0.0026470149345198916,237.6818181818182,-0.9249932982704856
ALL_CTRL,lh_precuneus -- rh_pericalcarine,3,375,0.008,0.002616956605173576,216.10526315789474,0.898064607068112
ALL_CTRL,lh_precuneus -- rh_postcentral,7,375,0.018666666666666668,0.00333625054189777,213.63636363636363,0.9515906100149278
ALL_CTRL,lh_precuneus -- rh_precentral,2,375,0.005333333333333333,0.002411365721881244,156.46666666666667,0.9229190230369568
ALL_CTRL,lh_precuneus -- rh_precuneus,19,375,0.050666666666666665,0.0037695366936293566,160.78700361010831,0.975267938758492
ALL_CTRL,lh_precuneus -- rh_rostralanteriorcingulate,0,375,0.0,0.0014822097399255951,87.0,-0.921271562576294
ALL_CTRL,lh_precuneus -- rh_rostralmiddlefrontal,0,375,0.0,0.002100034464084224,244.4,0.9200309077898662
ALL_CTRL,lh_precuneus -- rh_superiorparietal,1,375,0.0026666666666666666,0.0023222846046477095,258.7307692307692,0.9344017689044659
ALL_CTRL,lh_precuneus -- rh_superiortemporal,1,375,0.0026666666666666666,0.0022007716688730115,351.2857142857143,-0.9267169577734811
ALL_CTRL,lh_precuneus -- rh_supramarginal,4,375,0.010666666666666666,0.0025139327626379133,181.44827586206895,0.8771886887221501
ALL_CTRL,lh_precuneus -- rh_temporalpole,11,375,0.029333333333333333,0.0033561569715611275,188.06849315068493,-0.961928858740689
ALL_CTRL,lh_rostralanteriorcingulate -- lh_rostralmiddlefrontal,13,375,0.034666666666666665,0.003406176302048738,183.84831460674158,-0.9631468382444275
ALL_CTRL,lh_rostralanteriorcingulate -- lh_superiorfrontal,15,375,0.04,0.0035102084914121496,170.34027777777777,-0.965813639263312
ALL_CTRL,lh_rostralanteriorcingulate -- lh_superiorparietal,4,375,0.010666666666666666,0.002981466374381463,214.8272727272727,-0.9500816377726469
ALL_CTRL,lh_rostralanteriorcingulate -- lh_superiortemporal,2,375,0.005333333333333333,0.0024830532846620472,185.72,-0.9218725395202637
ALL_CTRL,lh_rostralanteriorcingulate -- lh_supramarginal,4,375,0.010666666666666666,0.0030615587165723087,215.75,-0.9429657502520469
ALL_CTRL,lh_rostralanteriorcingulate -- lh_transversetemporal,4,375,0.010666666666666666,0.0027306771492294686,253.75757575757575,0.9325211933164885
ALL_CTRL,lh_rostralanteriorcingulate -- rh_bankssts,2,375,0.005333333333333333,0.0030798638207046596,221.87234042553192,0.9408509122564438
ALL_CTRL,lh_rostralanteriorcingulate -- rh_caudalanteriorcingulate,2,375,0.005333333333333333,0.0031157065224446303,222.0,0.9537502098828554
ALL_CTRL,lh_rostralanteriorcingulate -- rh_caudalmiddlefrontal,3,375,0.008,0.0031074324083942137,193.75,0.956508885209377
ALL_CTRL,lh_rostralanteriorcingulate -- rh_cuneus,5,375,0.013333333333333334,0.0029826842058800437,207.5625,-0.942124143242836
ALL_CTRL,lh_rostralanteriorcingulate -- rh_entorhinal,1,375,0.0026666666666666666,0.003954856947244137,222.0,0.9475394189357758
ALL_CTRL,lh_rostralanteriorcingulate -- rh_fusiform,1,375,0.0026666666666666666,0.002143662106585415,283.75,0.8717120438814163
ALL_CTRL,lh_rostralanteriorcingulate -- rh_inferiorparietal,11,375,0.029333333333333333,0.003374193401801781,176.76335877862596,-0.9581888559210392
ALL_CTRL,lh_rostralanteriorcingulate -- rh_inferiortemporal,0,375,0.0,0.0013397171540974334,451.0,-0.8896214067935944
ALL_CTRL,lh_rostralanteriorcingulate -- rh_insula,6,375,0.016,0.0033052223093180872,189.95555555555555,0.9575859030087789
ALL_CTRL,lh_rostralanteriorcingulate -- rh_isthmuscingulate,0,375,0.0,0.003487943767363852,210.3684210526316,0.9393092895808973
ALL_CTRL,lh_rostralanteriorcingulate -- rh_lateraloccipital,10,375,0.02666666666666667,0.0035187221447982313,182.11290322580646,-0.964471992625985
ALL_CTRL,lh_rostralanteriorcingulate -- rh_lateralorbitofrontal,3,375,0.008,0.002914070312831764,192.2,0.8011479496955871
ALL_CTRL,lh_rostralanteriorcingulate -- rh_lingual,1,375,0.0026666666666666666,0.0024475156243093698,186.1578947368421,-0.9336655390890021
ALL_CTRL,lh_rostralanteriorcingulate -- rh_medialorbitofrontal,4,375,0.010666666666666666,0.0032431785363564994,226.69444444444446,-0.9473386291000578
ALL_CTRL,lh_rostralanteriorcingulate -- rh_middletemporal,1,375,0.0026666666666666666,0.0031380145721409077,191.92307692307693,-0.9144947666388291
ALL_CTRL,lh_rostralanteriorcingulate -- rh_paracentral,2,375,0.005333333333333333,0.0032166502508142575,192.19148936170214,0.9449269949121678
ALL_CTRL,lh_rostralanteriorcingulate -- rh_parahippocampal,9,375,0.024,0.0033731922466075214,185.7537313432836,0.9584871223613397
ALL_CTRL,lh_rostralanteriorcingulate -- rh_parsopercularis,5,375,0.013333333333333334,0.003134277769532006,212.60743801652893,0.962390249918315
ALL_CTRL,lh_rostralanteriorcingulate -- rh_parstriangularis,3,375,0.008,0.003299527967793394,172.91071428571428,0.9608419739774295
ALL_CTRL,lh_rostralanteriorcingulate -- rh_postcentral,4,375,0.010666666666666666,0.0022762036521517337,238.03125,-0.9241338176652789
ALL_CTRL,lh_rostralanteriorcingulate -- rh_posteriorcingulate,3,375,0.008,0.003248698689048464,192.28571428571428,0.9454037830943153
ALL_CTRL,lh_rostralanteriorcingulate -- rh_precentral,7,375,0.018666666666666668,0.0031203778203871993,200.74269005847952,-0.959594788607101
ALL_CTRL,lh_rostralanteriorcingulate -- rh_precuneus,0,375,0.0,0.0023135993757087345,199.8125,-0.9213606528937817
ALL_CTRL,lh_rostralanteriorcingulate -- rh_rostralanteriorcingulate,16,375,0.042666666666666665,0.0034728831824710096,194.22142857142856,0.9620199352502823
ALL_CTRL,lh_rostralanteriorcingulate -- rh_rostralmiddlefrontal,7,375,0.018666666666666668,0.003342211050286218,207.5,-0.9606783673705825
ALL_CTRL,lh_rostralanteriorcingulate -- rh_superiorfrontal,8,375,0.021333333333333333,0.003394076611832033,196.84313725490196,-0.9634161762941896
ALL_CTRL,lh_rostralanteriorcingulate -- rh_superiorparietal,7,375,0.018666666666666668,0.0030165792631275195,209.26666666666668,-0.9504750673969586
ALL_CTRL,lh_rostralanteriorcingulate -- rh_superiortemporal,0,375,0.0,0.0017257204275470412,270.0,-0.9067485673086983
ALL_CTRL,lh_rostralanteriorcingulate -- rh_supramarginal,0,375,0.0,0.002392543744102742,264.3636363636364,-0.9304118626045458
ALL_CTRL,lh_rostralanteriorcingulate -- rh_transversetemporal,1,375,0.0026666666666666666,0.002344797275773044,251.2962962962963,0.9300922398213987
